Annotation	log2FoldChange	pvalue
IRF9	2.0020586844682726	8.123651554920717e-21
NFATC4	-0.9984920261923717	0.000872506774046
NPAS3	-2.7606463874564886	8.228335920044763e-12
PAX9	-1.1566041977182226	0.0279234693621093
SIX1	1.687130451442251	5.071373237612277e-08
SIX4	1.512235293501006	0.0006074954718489
HIF1A	1.3835493326448396	7.321247184793937e-10
ESR2	1.4515308619412317	4.457517868415123e-07
ZBTB25	0.8500209269581127	5.114821447981664e-05
ZBTB1	0.6840966425819197	0.0054109003286265
DPF3	1.0160530466906277	9.504127929243052e-05
ZNF410	-0.6517713713318541	0.0167830975402706
PROX2	2.004415561741636	0.0002856581550445
FOS	-1.7714531864719048	0.0019351823774748
JDP2	-1.547184361852345	0.0005852681306323
ESRRB	0.8844742423609814	0.0105546887822816
GSC	-3.119419815204003	3.891010624363591e-05
BCL11B	3.303439072991938	1.3942662748662544e-27
KLF13	0.8044966318337955	1.4608795480192811e-05
KLF13	1.1899226162649168	7.751822316466247e-10
ZNF770	2.062886210570372	2.094928093090209e-06
MEIS2	-1.9465784095584453	4.908512389625439e-05
MGA	0.9019265567994812	0.0026267130874614
ZSCAN29	0.8026317600866719	0.0033468023011712
RFX7	1.1830708479707717	0.0005896366603626
FOXB1	6.768388952391694	0.0008685070999787
RORA	0.8133931837374574	1.6265380616257825e-05
ZNF609	0.8653529303847864	0.0062126684945098
SKOR1	-1.0824057923356962	0.0490798250750153
ARID3B	1.0284751763315263	0.0014365565173264
HMG20A	1.40056111627944	2.7075454379442388e-05
ARNT2	0.7628359549562743	0.0426434998639135
BNC1	-2.7042794933150223	2.3639265030375754e-09
MESP1	-3.911196489715273	9.999284915969152e-10
MESP2	-2.3345628303622794	0.0001677121624288
NR2F2	-0.485018825511747	0.0304081064812109
MEF2A	1.026588913913835	0.0001320285169897
ZNF205	-1.5908659268841718	0.0126583364485982
ZNF263	-0.2717012330614599	0.0150939166250207
TIGD7	0.8616684237437318	0.0068962998016953
ZNF75A	0.7512396033196571	0.0267241616764774
ZSCAN32	1.084211349978894	0.0172101726872922
ZNF174	-0.3204850451633499	0.0102480403033351
ZNF597	0.6514578700094373	0.0078555863218427
ZNF771	-1.3346909200883987	1.1033199763025782e-05
ZNF768	-1.0833460754931905	0.0002095603170649
ZNF747	-0.4294796827547844	0.0048295226259349
ZNF785	-0.4116980483424856	0.0011620876515024
ZNF689	0.521064690240828	0.0031503263925556
ZNF629	-0.6356089186227386	0.0031852537402808
ZNF843	-1.314021164382654	3.017946031756264e-05
ZNF267	1.840531264868012	1.373471382919207e-16
ZNF423	-1.849336301974056	0.0093522064176436
SALL1	-1.131581954127917	0.0039748749205628
IRX3	-3.139704942549169	1.1982368320408876e-05
IRX5	-2.0370109566495533	3.746815458472348e-07
IRX6	-4.077712481997799	3.80732287496254e-08
HSF4	-2.233285851457502	1.1041205398423684e-05
CTCF	0.44090628906364	0.0321383359982807
CENPT	-0.8772128756491842	0.0363696202348982
THAP11	-0.5073214656652911	0.0111695246677848
NFATC3	1.256337829955016	1.7137171635605955e-06
TERF2	-0.3102972862022825	0.0425497139522921
NFAT5	1.0370070181693356	0.0037749449720595
ZNF23	1.3408476694861928	0.0023737449287163
IRF8	2.9941894009938106	4.745339234784139e-16
FOXC2	-1.86636813339493	0.0160531431804864
HIC1	-1.4722609291018176	0.0154734121802212
SGSM2	-0.9557922920714644	0.0294565876456091
ZFP3	0.7332588167251168	0.0003972961801068
ZNF232	-0.5947472232683422	7.099989955009743e-05
ZNF594	0.7505963447050993	0.0064312424564458
BCL6B	-0.8083750087943729	0.0302198647218122
ZBTB4	-0.6467950037960554	0.0031622037028271
TP53	-0.5464242185970638	0.0285225879513541
ZNF286A	-0.4876842835555591	0.0495339215306706
ZNF287	0.5502147028161556	0.0181227951202739
ZNF624	0.4975086885660668	0.0150346540332146
SREBF1	-1.0833013191228815	0.0320429690675059
ZNF286B	-0.9938241605130408	2.6491487370946373e-05
FOXN1	1.4330507097587326	0.0483944803011064
ZNF207	0.8059485630880998	0.0008752727898954
ZNF830	0.2612299997185323	0.0383391562385853
IKZF3	6.35109938274681	1.0279715618898644e-49
THRA	-1.0281768155441935	0.0045300565760929
ZNF385C	-0.68871191716955	0.001731351956351
STAT5B	0.3594225460661768	0.0164979277261213
STAT3	0.4494007694231076	0.0343429803530179
MLX	0.625682399766036	0.0007957127887497
ETV4	-2.4353983764290184	1.4300771757559028e-06
MEOX1	-1.2719862591787905	0.0124446452258382
TBX21	2.90047789468159	5.626995175654985e-13
HOXB2	-1.4934431172126326	1.3526989871381984e-05
HOXB3	-1.1171471342334012	0.0037737653505569
HOXB5	-2.077163767875941	0.0056435482299219
HOXB6	-1.5270648687306596	0.0104870493029373
HOXB7	-1.290553328555306	0.0193329193390628
HOXB8	-1.8942899453547173	0.0291077895228684
KAT7	0.969722526243457	0.0139308708790238
DLX4	1.3692161518576014	0.0224659394362995
DLX3	1.259034172755425	0.014092131584003
HLF	-2.7120390304000432	2.307574093426358e-15
VEZF1	1.0878626702722705	0.0065692101876253
HSF5	6.503320820900965	3.0794187898084046e-09
TBX2	-1.5704760308542351	0.0009567222388132
TBX4	1.8996513916867737	0.0048699820236859
BPTF	0.6956877319093748	0.0194325617961659
SOX9	-2.8493620888789875	1.8009829706165003e-10
TGIF1	-0.428004654740565	0.0109967468896176
ZBTB14	0.5918750991117585	0.0019014266712677
L3MBTL4	-1.014044159205175	8.96130117907386e-06
GATA6	-2.2560620574308565	2.395909608125056e-05
ZNF521	-1.1606008299086004	0.0073343874876787
SETBP1	-0.5784684940855881	0.0424671248610089
ZBTB7C	-1.79086467812305	9.202841962854036e-05
SMAD4	-0.5100952514545404	0.0013598002690853
TSHZ1	-0.645636713859887	0.044572099439273
ZNF516	-0.5955385125684339	0.0105258262384886
MBD3	-1.4348547734743633	0.0057416055955443
KLF16	-1.1914387117939005	0.0370399801881183
ZNF554	-0.7394071098841172	4.283797180128054e-05
ZNF556	2.0472272348591654	2.693040493808624e-05
ZNF57	-0.581400578137418	0.0415598598203061
NFIC	-1.5513695123718274	0.0009897797423343
HMG20B	-1.0278267098066267	0.0179871124779185
RFX2	-1.4111298212462184	2.0421781954752542e-05
ZNF358	-2.457028851897397	0.0003620931252189
ZNF317	0.5590441178582419	0.0011105014501795
ZNF699	1.850499489014274	1.8944896504786206e-05
ZNF560	7.37743522226047	0.0004359388467838
ZNF426	0.5744878728405036	0.0491512233210858
DNMT1	0.9832174074098776	0.0010965569476541
ZGLP1	-1.3796881552365394	0.0053855242928553
ZNF653	-1.8089576788095965	0.0012691598471602
ZNF823	-1.3259313884301684	2.2242222091660443e-05
ZNF491	-0.7472557529179137	0.0045040070166742
ZNF69	-0.7558890082215448	0.002810060364363
ZNF763	-0.7453879789910945	0.0172212166200583
ZNF433	-1.3985822887581216	1.5658069061214e-06
ZNF20	-1.1897990613562983	0.0111681379482009
ZNF563	-0.4472979442372966	0.0383549801343358
ZNF799	-0.6252227846756201	0.0057173790900022
ZNF490	1.2350776975487412	1.2059966339662252e-05
JUNB	-1.5815653230489812	0.038633428985405
NFIX	-1.4956401181043448	0.0101309824418558
CC2D1A	-1.0281811410531314	0.0193616901478262
KLF2	-1.7261888159161238	0.0071367414128601
JUND	-2.3766806174877018	2.5930254158922784e-06
ZNF101	1.923362649065277	8.325993870454617e-13
ZNF253	0.5598587815342837	0.0184396019806445
ZNF93	0.9093293773522276	0.0007857496000546
ZNF90	0.8147379022252234	0.0002546297973402
ZNF486	0.692887812401094	0.029375017318004
ZNF737	0.8803768065531995	0.001238011632794
ZNF430	0.7453734036025949	2.934347800560537e-06
ZNF714	1.0639892817333398	0.0004472011951577
ZNF431	0.3319456550501449	0.0427270714731301
ZNF708	0.5219580419433951	0.0063294971065954
ZNF43	0.7154351556755262	0.015109637979725
ZNF724	1.3012868909611663	0.0070982439733488
ZNF675	1.201969014899523	2.4300909016096995e-05
ZNF681	0.6271809601365926	0.0132287319706433
ZNF726	0.5324169867263026	0.0376914409214954
TSHZ3	-0.7346557771610044	0.015937293712812
ZNF507	0.6186136266977778	0.0232944855233312
ZNF599	-0.2396491153084039	0.0491873380072027
ZNF792	0.8480394222076933	0.0048033422967856
ZBTB32	2.544896615762588	4.229030808054186e-07
ZFP14	0.4473432560779658	0.0359942812445417
ZNF382	1.7217398285368628	3.4277108180639865e-07
ZNF461	0.4604363244748784	0.0058064754090832
ZNF567	0.5975868413592504	0.0426543959998056
ZNF829	0.4371072261755894	0.0249565404049515
ZNF585A	0.6760093550977674	0.0039797813475944
ZNF569	0.6566525403440922	0.0079808288124931
ZFP30	0.6193368939274979	0.0246907776893995
ZNF781	-0.8644382677706354	0.0082276519349632
ZNF573	0.7618718078714901	0.0060001001911659
ZNF780B	0.5293963886894653	0.0351581600259668
ZNF780A	0.939112970970953	0.0031941470182477
POU2F2	1.7959439044127408	0.0010743718441827
ZNF576	-0.8126454098534631	0.0002453114303788
ZNF428	-1.3408039478218157	0.0040950836590903
ZNF404	-1.0902781185502382	0.0064336651443323
ZNF155	0.5710422000549457	0.0446911222777135
ZNF234	0.6512205108941368	0.0034330474718645
ZNF227	0.634511612133754	0.0038623951955889
ZNF235	0.9048770967929166	0.0028597096458912
ZNF233	1.5018749449991835	0.0049206120638464
FOSB	-1.673676297825625	0.007292744471627
SIX5	-1.5171676602813329	0.0387261179205623
HIF3A	-2.59293685352701	2.436743766087741e-06
NPAS1	-1.73130002059764	0.0031219011107544
MEIS3	-1.0013013477484731	0.001123553549336
ZNF541	1.3505942243834004	0.0031201753680521
ZNF114	-1.047201143715925	0.029300541149514
TEAD2	-1.4922985471240349	2.9176752312709386e-05
ATF5	-0.9058195720484375	0.0006130857320776
SPIB	5.985336358363319	1.4751557131592157e-25
ZNF577	-0.7261386870129873	0.0025866887159872
ZNF841	0.6185449777377326	0.0143795699012608
ZNF480	0.5899559204200212	0.0226809302697301
ZNF808	0.8003562957827245	0.0009624421838339
ZNF701	0.6985122072059543	0.0101436573026231
ZNF611	0.7809052687448068	0.0024924437228715
ZNF600	0.7179044278735779	0.0119743766442162
ZNF28	0.892739554701635	0.0127309070602671
ZNF468	0.8934538500378723	0.0296145825562107
ZNF888	2.2750564841188683	0.0001330978641659
ZNF816	0.875032275578411	0.0091831548873101
ZNF347	0.7079880313758583	0.0208495257728283
ZNF525	1.1618148887502235	0.000460022296294
ZNF845	1.217270741292917	0.0001506508390883
ZNF813	0.770258986762842	0.0152351609846526
ZNF579	-1.0249254894466229	0.0001352335901111
FIZ1	-0.442822498917847	0.0037853816271371
ZNF524	-1.5640532408630918	0.0035511959343734
ZNF784	-1.0872481855085128	0.0019682950553137
ZNF582	-0.7193691688133229	0.0231187967619485
ZNF667	-0.9045578792112432	0.0002275180468922
ZNF471	-0.850095401934695	0.0076836483718672
ZFP28	-0.6826654015353248	0.006658714899436
ZNF470	-0.4924000102849646	0.041229342127689
ZNF805	1.1377626577800797	0.0001278606279372
ZNF460	0.6529426352785186	0.036749227887336
ZNF543	1.2049361174556907	0.0005563407539969
ZNF304	0.9816048327766892	0.0105178199574332
ZNF548	0.7566677339431319	0.0002803542683165
ZNF749	0.5845138376942527	0.0130705619741411
ZNF549	0.8830107663706768	0.0024228699664045
ZNF550	1.1475128430220296	1.5515358925412408e-06
ZIK1	1.1015773739656909	0.0005553499180508
ZNF530	0.9324196433878792	0.0010647681052105
ZNF134	0.8835470662605605	0.0059490432228423
ZNF551	0.7516310424331365	0.0090990841562385
ZNF154	1.010284883156104	0.0017201081845171
ZNF671	1.0489780411644034	5.540458628148587e-05
ZNF776	1.1264153879373058	0.0042946147142242
ZNF586	0.7512528651444864	0.0012399427142236
ZNF552	1.5878750003851654	1.2494766677455504e-06
ZNF587B	0.530339490963883	0.0217336367403634
ZNF587	1.270042984592046	5.144118154577835e-05
ZNF417	0.9651967715213384	0.0017331008196546
ZNF418	0.7292072379431148	0.0388534855230971
ZNF256	0.6384002207830967	0.0166447252707239
ZNF274	0.6584193991325669	3.1212300611619526e-05
ZNF837	-1.0306518689690487	0.0414894891190138
ZNF85	5.695060291699788	0.0004419126646196
MYT1L	8.366636273200944	8.056999232174053e-29
SOX11	-1.49117835269385	0.044491338446297
OSR1	-3.083558228712896	7.141194528361078e-06
CENPA	2.24782375284534	6.410899589329881e-06
CEBPZ	0.7238178728691376	0.0148742216715277
SIX2	1.957138524147892	3.976964288299054e-05
FOXN2	1.881818731339792	1.533203421514483e-16
REL	2.015518337424231	3.253276255149792e-13
OTX1	2.508681733283649	1.2144467033827348e-05
MEIS1	-1.4015805424703385	4.9911589768700135e-05
MXD1	0.8352191808246516	3.493231167757465e-05
VAX2	-3.004126163148402	2.253409647063848e-05
EMX1	1.676051514471275	0.0029565868426229
TET3	0.9964097297270254	0.0005496286866652
LBX2	2.074937145223986	6.574087779058624e-06
TLX2	2.232898633000292	0.0015877083423508
TCF7L1	-1.7756516628127017	9.748171335461963e-05
ATOH8	-3.2694026537669183	1.6945477644993213e-05
ZNF2	0.3677193734550562	0.0388372240414366
KCNIP3	-2.5575447492405368	1.062170406926487e-05
ARID5A	-1.5475056165632273	0.0316866739651881
NPAS2	-1.986315835567952	0.0001413812107455
RFX8	-1.2287528557222225	0.001821735434952
POU3F3	-2.293319092037207	0.0014763726863983
EN1	-2.10260896554201	3.542748968879944e-05
TFCP2L1	-3.193791317666812	1.164960044317949e-10
ZEB2	1.0578037718150268	8.927234607594266e-08
CSRNP3	-1.1671276627851652	0.0480709944851167
SP5	-4.614727799205358	2.0622535156750583e-11
DLX1	-3.233851559233216	0.0007601796095595
DLX2	-5.104014346711463	0.0047656335572966
SP3	0.6764378913280079	0.028457527813883
ATF2	0.803869574739548	0.0034308628892157
HOXD9	-2.139045055245206	4.01979053954575e-05
HOXD3	-1.3553810791808796	0.0167574116770586
ZNF804A	3.6068697224957207	1.0444072142015936e-10
STAT1	4.338029773500251	2.6572171969827585e-26
STAT4	2.7343883004350484	4.629025066502718e-19
KLF7	0.6199748402848314	0.000371043803313
CREB1	0.5533778329082221	0.002517608366379
IKZF2	1.441539764449724	1.105004746306989e-05
PAX3	-2.1279072302256887	0.0042872686408159
SP110	1.790436903312226	4.4008783459347376e-10
SP140	4.559470810524676	7.643685717078258e-32
SP140L	1.5863003984979225	5.7825556590288956e-12
SP100	1.2694063012245709	7.415688526782791e-08
TIGD1	0.912962277637527	0.0049100709276521
TWIST2	-2.8193827689439304	3.0296430108313974e-08
SOX12	-1.0318576957746433	0.0298794039979433
EBF4	-2.124014831704565	1.0350053199451068e-06
CENPB	-1.1471453786102048	0.011497487164043
OVOL2	-1.278604995878582	1.0098458600136557e-05
ZNF133	-1.153297147161458	1.1483921234783169e-07
INSM1	6.924301144102468	2.530222787721295e-13
GZF1	0.7778322697816447	0.0122898937280376
ZNF337	1.046251230382025	0.0010862652652886
PLAGL2	0.8461035331623634	0.00049073740093
E2F1	1.7856015446399909	0.0001260603757246
PHF20	0.7734775658173486	0.0003834910549387
ZHX3	-0.4925195615072483	0.0472805811542134
MYBL2	2.8646036113664275	2.645974718440588e-05
ZNF334	-2.1562924082775528	1.4023228136058707e-05
NCOA3	2.291747412112217	1.4483292614715758e-10
SNAI1	-1.832805655313542	0.0054422185327375
CEBPB	-2.356547127399479	1.8742499186449e-05
NFATC2	1.8857037186135992	2.842620452509691e-14
TSHZ2	-1.5291741890621675	0.0008497560793753
ZNF217	1.2055809790053085	4.359725997125885e-07
ZNF831	4.510804914293766	9.01309368418104e-42
SOX18	-2.2376364717796884	0.000712897827612
GABPA	0.7963626938129026	0.0006605903624061
BACH1	0.7367666783535941	0.0005808016773827
SON	0.4833657894876132	0.0268308027738616
RUNX1	-0.7779302166847579	0.006825884318319
ERG	-1.278262188860117	0.0019465885754422
ETS2	-1.0576031717384209	0.0092942636506051
PRDM15	0.6696918855346565	0.0119036515353727
ZNF74	-0.7825329797642036	0.0229681554429557
THAP7	-1.256229273258144	0.0354138588200846
MAFF	-2.7795890461776347	7.615510083122026e-10
ATF4	-0.8856794041686603	2.802674287692983e-05
TEF	-0.8702439719832217	0.0041036226157798
PPARG	-1.7585624929041448	5.211585382693002e-06
NR2C2	1.1547275837750557	4.118170862945739e-05
ZNF385D	-1.1579205832876416	0.026591667332626
EOMES	4.663274392868647	2.054121769893875e-44
ZNF860	0.8390116788901611	0.0455497340283403
CSRNP1	-1.296302837166358	0.0137228870546394
ZNF619	0.9014684565527156	0.0067759327306447
ZNF620	0.952571535519614	0.0091247967608036
ZNF621	0.7060344563119348	0.0270919508736752
ZNF662	-0.8113416656193104	0.049289982751679
ZNF445	0.6486385716846381	0.0063243934698409
ZNF852	0.8532194347968745	0.00210622416127
ZNF502	-1.0738114822533813	0.0002381493347655
LTF	-1.4343109852234015	0.0352014055897874
ZNF589	1.3293859285154497	4.354671702971496e-07
TMF1	0.4678653936552347	0.0171888131996914
MITF	-0.9382685642467058	0.0053849251098933
FOXP1	-0.9349569582335452	0.0001528130639158
ZNF717	-0.6456383874370079	0.0057594747569633
CGGBP1	1.005955630949031	0.0005358367263957
ZNF654	1.0684373746805913	0.0006887672794153
ZBTB11	1.4286717778689166	1.0700716576037296e-05
BBX	0.943041741428626	0.0023777087621908
